"x","lower","upper"
259,0.842120683475769,0.906271047749708
259.2,0.842194367556481,0.906347305836176
259.4,0.842268004388639,0.906423355237162
259.6,0.842341640202177,0.906499203611952
259.8,0.842415265864114,0.906574949591105
260,0.842490304161572,0.906650593438589
260.2,0.842574622493805,0.906721602111062
260.4,0.842659052000337,0.906795155474849
260.6,0.842743103988678,0.906865155464528
260.8,0.842827132491663,0.906931612141319
261,0.842910877160597,0.90699790612716
261.2,0.842994730243737,0.907064110166553
261.4,0.843078486880885,0.90713022445629
261.6,0.843162147282482,0.907196249192509
261.8,0.843245717617787,0.907262041341025
262,0.843329428475436,0.907327349426776
262.2,0.843409776642179,0.907392568868697
262.4,0.843482524522368,0.907457699858835
262.6,0.843557490902167,0.907522878951415
262.8,0.843645785705256,0.90758959759993
263,0.843725191892789,0.907653155576986
263.2,0.843802447114297,0.907724068678789
263.4,0.843879635510684,0.907800285259442
263.6,0.843957172076982,0.90787639464991
263.8,0.844034679177573,0.907952030141742
264,0.844112118843573,0.908023383540519
264.2,0.844200989727128,0.908094637861932
264.4,0.844290235814308,0.908165793274395
264.6,0.844370901208363,0.908236849945879
264.8,0.844445432389263,0.908307808043911
265,0.844526929588754,0.908378436984285
265.2,0.844615276450344,0.908449346231492
265.4,0.844703523755142,0.908520311368578
265.6,0.84479167174318,0.908589977295094
265.8,0.844879720653594,0.908660519311393
266,0.844965500668909,0.908730580679946
266.2,0.845029751244414,0.908798284446332
266.4,0.84509392802292,0.908850747374531
266.6,0.845158031179574,0.90890881972577
266.8,0.845222115089045,0.908984954702648
267,0.845286357760363,0.909044095325899
267.2,0.845355097486212,0.909102006463652
267.4,0.845439959327877,0.909165104867774
267.6,0.845525006709005,0.90923299647814
267.8,0.845609967849744,0.909300791003847
268,0.8456948233494,0.909368488649037
268.2,0.845779636258091,0.909431606352573
268.4,0.845864518890214,0.909486912058913
268.6,0.845949295565252,0.909542142294847
268.8,0.84602017722185,0.90960816990469
269,0.846082594616185,0.90968120212969
269.2,0.846144938004775,0.909743443797268
269.4,0.846229145563688,0.909794330331762
269.6,0.846319193395605,0.909858586162735
269.8,0.846409142783047,0.909928266769076
270,0.84649899394154,0.909979084129582
270.2,0.846571831589245,0.910028753773105
270.4,0.846650937832684,0.910079851721264
270.6,0.846729218676061,0.91013841344735
270.8,0.846810194544589,0.910193623301507
271,0.846895316674138,0.910267762828419
271.2,0.846980335812617,0.910341815137169
271.4,0.847065252113292,0.910415780382103
271.6,0.847150065729127,0.91048737425226
271.8,0.847224907491067,0.910555177718281
272,0.847297184658188,0.910622898682158
272.2,0.84736937173134,0.910690384643221
272.4,0.847441128855695,0.910757580481233
272.6,0.847512904484125,0.910818286991108
272.8,0.847584277371879,0.910872103621702
273,0.847655586016707,0.910928083889434
273.2,0.847726999683325,0.91100586951226
273.4,0.847798069184489,0.911069376148753
273.6,0.84786905432175,0.911135594424029
273.8,0.84793995166483,0.911205564061737
274,0.848010761401775,0.91127544936101
274.2,0.848081483719987,0.911345250458714
274.4,0.848152118806237,0.911414967491431
274.6,0.848222666846658,0.911484600595455
274.8,0.848293154252115,0.911554149906792
275,0.848363560874643,0.911623615561163
275.2,0.848433880774149,0.911692478229799
275.4,0.848504114134454,0.911754439625347
275.6,0.848574261138757,0.911815659310405
275.8,0.848644321969641,0.911876746389416
276,0.848714296809071,0.911937673359113
276.2,0.84878252127576,0.911998513376629
276.4,0.848843067680559,0.912059178111158
276.6,0.848903649870488,0.912119663532226
276.8,0.848967135316841,0.912180373765693
277,0.8490411493954,0.912241007264295
277.2,0.84911519882866,0.91230141502201
277.4,0.849189285367708,0.912361736825228
277.6,0.849263309727957,0.912421972838857
277.8,0.849337272038762,0.912482123227417
278,0.849409355271342,0.912543344870249
278.2,0.849478396041158,0.912610145603009
278.4,0.849547477981137,0.912676850779971
278.6,0.849616480296392,0.912738151559805
278.8,0.849685399255949,0.912798312766301
279,0.84975423503187,0.912857790015574
279.2,0.849822987795647,0.912906121623538
279.4,0.849891657718199,0.912960263448546
279.6,0.849960244969876,0.91301965055139
279.8,0.850028749720466,0.913095803722498
280,0.850097172139189,0.913156890125925
280.2,0.850165561065261,0.913216912211987
280.4,0.850233896840381,0.913276712894195
280.6,0.850303099733245,0.913335953324295
280.8,0.850377971362954,0.913395102590286
281,0.850452782127286,0.913454169090378
281.2,0.850527587540619,0.913513152971585
281.4,0.850602309933837,0.913572054380556
281.6,0.850676949436459,0.913630873463572
281.8,0.850751506177717,0.913689610366553
282,0.850825980286564,0.913748265235052
282.2,0.850900371891663,0.913806838214263
282.4,0.850974681121401,0.913865329449018
282.6,0.851048908103878,0.913923739083791
282.8,0.851123052966917,0.913982067262702
283,0.851197115838055,0.914040314129514
283.2,0.851271096844553,0.914098479827633
283.4,0.851344996113391,0.914156564500119
283.6,0.851418813771269,0.914214568289676
283.8,0.851492549944607,0.914272491338663
284,0.851566204759552,0.914330333789088
284.2,0.851639778341968,0.914388095782616
284.4,0.851713270817447,0.914445777460565
284.6,0.851786682311299,0.91450337896391
284.8,0.851860012948564,0.914560900433286
285,0.851933262854003,0.914619976085217
285.2,0.852006432152102,0.914685068687347
285.4,0.852073367532025,0.914750083367369
285.6,0.852140224855915,0.91481502028736
285.8,0.852207021476119,0.914879879608802
286,0.852273757522895,0.914937654614832
286.2,0.852340433125946,0.914993344999429
286.4,0.852407048414427,0.915048946866103
286.6,0.852473702936887,0.915102202246965
286.8,0.852540359813658,0.915154545408847
287,0.852606955677721,0.915206828837995
287.2,0.852673490658269,0.915258856763683
287.4,0.85274175713528,0.91530458580816
287.6,0.852817948726624,0.915357415714214
287.8,0.852894045358655,0.915413675211712
288,0.852959043457017,0.915466818663359
288.2,0.853018628480523,0.915518778325322
288.4,0.853078296052839,0.91557067919942
288.6,0.853153895524128,0.915622521396066
288.8,0.853231983940531,0.915674305025295
289,0.853310122251311,0.915726819311164
289.2,0.853388182905982,0.915787592381379
289.4,0.853457959230605,0.915848141140247
289.6,0.853524561927383,0.915903020640216
289.8,0.853595669828251,0.915952080406704
290,0.853679695808386,0.916001043523332
290.2,0.853763838942409,0.916050824162246
290.4,0.853848102413848,0.916105895758454
290.6,0.85393229357606,0.916160891506078
290.8,0.853997815574014,0.916215811546907
291,0.854058451090712,0.916270656022418
291.2,0.854134774760598,0.916325425073769
291.4,0.854214914569323,0.916380084616383
291.6,0.854294962089243,0.916434668367148
291.8,0.854355856978813,0.916496076592112
292,0.854407689785392,0.916563521668266
292.2,0.854459459982745,0.916624312448562
292.4,0.854511167696345,0.916676373920442
292.6,0.854562813051276,0.916728321933485
292.8,0.854614701686047,0.916779873443314
293,0.854683660824176,0.916827571732842
293.2,0.85475807602177,0.916875204140379
293.4,0.854832639542525,0.916922770788904
293.6,0.854907113109392,0.916977449346505
293.8,0.854981496884104,0.917038461129899
294,0.855055791027946,0.917090127559641
294.2,0.855129995701753,0.91714150670386
294.4,0.855204111065917,0.917192810766188
294.6,0.85527316024033,0.917244484449758
294.8,0.855335946239976,0.917297882444424
295,0.855398674544568,0.917351207496823
295.2,0.855461345249846,0.917404459742503
295.4,0.855523958451191,0.917457639316721
295.6,0.855586514243631,0.917510746354436
295.8,0.855649012721841,0.917563780990311
296,0.855711453980147,0.917616743358721
296.2,0.85577383811252,0.917669581028301
296.4,0.855836165212588,0.917722338121091
296.6,0.855898435373628,0.917772419331966
296.8,0.855960715371144,0.917821525444979
297,0.856032532539016,0.917870554476913
297.2,0.856109007882793,0.917919506559156
297.4,0.856185116015713,0.91796836258957
297.6,0.856247121238555,0.918017129407837
297.8,0.856291534879391,0.91806581952198
298,0.856359417109007,0.918114433062892
298.2,0.85643548120031,0.918165483774395
298.4,0.856499755025261,0.918224275324865
298.6,0.856562471544038,0.918282924750572
298.8,0.856628526887822,0.918330174623277
299,0.856695668777595,0.918388270630651
299.2,0.856762761663389,0.918442492182269
299.4,0.856825822921215,0.918492561491569
299.6,0.856897116573917,0.918533187691589
299.8,0.856964033268715,0.918573762589464
300,0.857030901526115,0.918614286302835
300.2,0.857097721414397,0.918657940778926
300.4,0.857162040042279,0.918718638827436
300.6,0.85721234044872,0.918779268738839
300.8,0.857264642350231,0.918839830615089
301,0.857332584912686,0.918893952427552
301.2,0.857400713334777,0.918944013916533
301.4,0.857468765797812,0.918993970045987
301.6,0.857536742411809,0.919049059757466
301.8,0.857604643286566,0.919105012676183
302,0.857672488633964,0.919163006973775
302.2,0.857736340094606,0.91922429785571
302.4,0.857798215631893,0.91927534379317
302.6,0.857860023361226,0.919329535637093
302.8,0.857921763400843,0.919396404589491
303,0.857983435868577,0.919463185940057
303.2,0.858045305954655,0.919529733683662
303.4,0.858107139494369,0.919581736019405
303.6,0.858168905585023,0.919636771245145
303.8,0.858230604342964,0.919706636560545
304,0.858292235884142,0.91977641545451
304.2,0.858356507389604,0.919845718071952
304.4,0.858428605749144,0.919907515361785
304.6,0.858500627511742,0.919969011924193
304.8,0.858572572783066,0.92002407812552
305,0.858644441668624,0.920071104145053
305.2,0.858716392693881,0.920118076654062
305.4,0.858788367454848,0.920168876445516
305.6,0.8588602660725,0.920216238799793
305.8,0.858932088651582,0.920269756432185
306,0.859003835296677,0.92033080619311
306.2,0.859073079606795,0.920391793810426
306.4,0.859128960481088,0.920452719372267
306.6,0.859184792834605,0.92051358296646
306.8,0.859240576746328,0.920574384680523
307,0.859303800432077,0.920634919266957
307.2,0.859374020886993,0.920695070452941
307.4,0.859444173835807,0.920751181847581
307.6,0.859514259382073,0.920792773613901
307.8,0.859584407792295,0.920834321257942
308,0.859654916536839,0.920875824875678
308.2,0.859725357089923,0.920916990227707
308.4,0.859795729555072,0.920957963507611
308.6,0.859866034035415,0.920998893698835
308.8,0.859933006043683,0.921055625014961
309,0.859998224518703,0.921119012067543
309.2,0.860063396455042,0.921182327422246
309.4,0.860137805489838,0.921240221834038
309.6,0.860202999370762,0.921283117586505
309.8,0.86026812194391,0.921330610002307
310,0.860333173309768,0.921386523286724
310.2,0.860398153568638,0.921442364068914
310.4,0.860463062820629,0.921498132464516
310.6,0.860527901165666,0.92155382858891
310.8,0.860592899698934,0.921609420509027
311,0.860665631939356,0.921664516508088
311.2,0.860738831289709,0.921719540954017
311.4,0.860799191915732,0.921774493960912
311.6,0.86085948302259,0.921829375642608
311.8,0.860919704721078,0.921884186112689
312,0.860980116517522,0.921938925484478
312.2,0.861044353723812,0.921993593871046
312.4,0.861116901337689,0.922047026467395
312.6,0.86119115458357,0.922091797959519
312.8,0.861265354927758,0.922136513254061
313,0.861339502426755,0.922181172448953
313.2,0.861413597136774,0.922225775641888
313.4,0.861486994603667,0.922270150622574
313.6,0.861536787551364,0.922314398250666
313.8,0.861586681251666,0.922358590490612
314,0.861636546725236,0.922402727438751
314.2,0.861704433275132,0.922452373439242
314.4,0.861775297051841,0.922504774320973
314.6,0.86184615665147,0.922557109139583
314.8,0.86191694763038,0.922609378009214
315,0.861987670082309,0.922661581043677
315.2,0.862058324100673,0.922713718356465
315.4,0.862128909778568,0.922758892947687
315.6,0.862199427208775,0.922803199344678
315.8,0.862269876483757,0.922857150383847
316,0.862338270295489,0.92291314416268
316.2,0.862397904655917,0.922969069840653
316.4,0.862457479452257,0.923024927535212
316.6,0.862516994777996,0.923072862219338
316.8,0.862576450726359,0.923115746092379
317,0.862635847390312,0.923158396406124
317.2,0.862695184862563,0.923200986721898
317.4,0.86275446323556,0.923247490855373
317.6,0.862813993573646,0.923291193580545
317.8,0.86287349085592,0.923334847655099
318,0.86293292910977,0.923378453158113
318.2,0.862993093727822,0.923422010168436
318.4,0.863068256835574,0.923470287793743
318.6,0.863143344498981,0.923524134360196
318.8,0.86320224567444,0.923577913736349
319,0.863248081722437,0.923631626017548
319.2,0.863293871165633,0.923685271298926
319.4,0.863344702281596,0.923738821603213
319.6,0.863402927592353,0.923788055227115
319.8,0.863459596480665,0.92382938270828
320,0.863509202662432,0.923870589735947
320.2,0.863562778951502,0.923911706229812
320.4,0.863625158139024,0.923960542093447
320.6,0.863687496386958,0.924011907748201
320.8,0.86374608894862,0.924068354375005
321,0.863803909736777,0.924113861474964
321.2,0.863865141410377,0.924165150138753
321.4,0.863926306826999,0.924216121414158
321.6,0.863987334543767,0.924267013091061
321.8,0.864048251514802,0.924317841957061
322,0.864109102627689,0.924368608107817
322.2,0.864169887973711,0.924419311638785
322.4,0.864230607643998,0.924469952645224
322.6,0.86429126172952,0.924520531222197
322.8,0.864347972724938,0.924571007126191
323,0.864397191593875,0.924622737277992
323.2,0.864447555709772,0.924671823214597
323.4,0.86450481398031,0.924722223129754
323.6,0.864562016386623,0.924772490978436
323.8,0.864611209516532,0.924822696963906
324,0.86466040687931,0.924872439277927
324.2,0.864709770443474,0.924920591679426
324.4,0.864765267067276,0.924968679525632
324.6,0.86482533724247,0.925016702923994
324.8,0.86488534214043,0.925064661981745
325,0.864945281857514,0.925112359530311
325.2,0.865005156489917,0.925155622635479
325.4,0.865064966133674,0.925196249268778
325.6,0.865124710884654,0.925236825218651
325.8,0.865184390838564,0.925286623668487
326,0.865244006090949,0.925343384354441
326.2,0.865301158466996,0.925398062153278
326.4,0.865357592864532,0.925441216551713
326.6,0.865413972336284,0.925482309472339
326.8,0.865470296963523,0.925523350578796
327,0.865526566827296,0.92556433996233
327.2,0.865582969995042,0.925605277713961
327.4,0.865639448517784,0.925646163924475
327.6,0.865695872167289,0.925686998684433
327.8,0.865752241023986,0.925727782084166
328,0.865808555168091,0.925779399387916
328.2,0.865864814679597,0.925834165743209
328.4,0.86592101963828,0.925888859399444
328.6,0.865977170123702,0.925943480470353
328.8,0.866033352335,0.925998029069471
329,0.866089533436799,0.926052505310135
329.2,0.866145660779787,0.926102458864122
329.4,0.866201734441505,0.926149116440367
329.6,0.866257754499277,0.926195711857646
329.8,0.866313721030209,0.926242245218566
330,0.866369634111192,0.926288716625531
330.2,0.866425493818897,0.926337690628709
330.4,0.866481300229786,0.926388869403687
330.6,0.866537053420102,0.926439984238979
330.8,0.866592753465876,0.926491035223928
331,0.866648164340431,0.926541927991356
331.2,0.866703379959934,0.926592547328609
331.4,0.866761850993705,0.926643103365045
331.6,0.866821729582991,0.926693596189127
331.8,0.86686910082104,0.926744025889142
332,0.86692391077963,0.926794392553209
332.2,0.86697866821283,0.926840973093803
332.4,0.867033783673662,0.92688256130323
332.6,0.867088861072555,0.926924090073762
332.8,0.86714388561991,0.92696555950748
333,0.867198857390673,0.927006969706297
333.2,0.867253776459589,0.927048151952115
333.4,0.867308642901198,0.927089178558595
333.6,0.867363456789842,0.927130146545237
333.8,0.867419418666823,0.927171056013005
334,0.86747252894417,0.927211907062695
334.2,0.867526774280877,0.927252699794938
334.4,0.867580968122839,0.927293434310195
334.6,0.86763511054203,0.927335969215472
334.8,0.867689201610222,0.927380648137079
335,0.86774366645309,0.927425268095943
335.2,0.867798152335054,0.927472226527047
335.4,0.867849627915026,0.927519759772717
335.6,0.867901019408231,0.927561089967233
335.8,0.867952368362498,0.927603539222596
336,0.868003674827647,0.927648082867691
336.2,0.868054449819257,0.92769256789731
336.4,0.868103774375602,0.927736994406969
336.6,0.868153172539261,0.927781362491998
336.8,0.868207443923231,0.927825672247547
337,0.868258235769184,0.927869923768585
337.2,0.868308985539882,0.927914117149897
337.4,0.868357854356535,0.92795825248609
337.6,0.868406359751093,0.92800232987159
337.8,0.868461146917632,0.928046349400642
338,0.868511711294086,0.928090181811687
338.2,0.868562402241497,0.9281339202749
338.4,0.868616343444605,0.928177601593259
338.6,0.868674313746014,0.928221225859713
338.8,0.868732213532484,0.928264793167031
339,0.868790042909686,0.928308303607804
339.2,0.868847801983132,0.928351757274446
339.4,0.868901590595632,0.92839515425919
339.6,0.868948681470553,0.928438494654095
339.8,0.86899572119067,0.928488063023846
340,0.86904270981974,0.928531548660938
340.2,0.869089647421408,0.928571750513578
340.4,0.869136534059198,0.928612066429243
340.6,0.869183369796518,0.92865541081147
340.8,0.869230181900058,0.928698698664785
341,0.869277488408693,0.92874193008056
341.2,0.869337228515613,0.928784867457017
341.4,0.869396908639107,0.928827700325987
341.6,0.86945652885808,0.928870477030007
341.8,0.869516154450284,0.928913197660292
342,0.86957574006903,0.928955862307878
342.2,0.869635266263079,0.928998471063638
342.4,0.869694733110067,0.92904102401827
342.6,0.869754140687436,0.929083521262308
342.8,0.869809024675779,0.929125962886112
343,0.869857368274795,0.929168348979876
343.2,0.869905660017716,0.929210679633625
343.4,0.869953899971156,0.92925295493722
343.6,0.870002195575048,0.929295174980346
343.8,0.870050515858475,0.929337339852532
344,0.870098783941888,0.929379449643133
344.2,0.870146999892365,0.929421504441341
344.4,0.870195163776847,0.929463504336183
344.6,0.870243275662133,0.929502379902444
344.8,0.870291335614883,0.929541063080341
345,0.870339343701615,0.929579689137054
345.2,0.870387299988712,0.92961825816404
345.4,0.870435204542414,0.929656770252631
345.6,0.870485884232912,0.929702719901013
345.8,0.870545879700707,0.92975291923556
346,0.870609864120942,0.929798334488008
346.2,0.870672161869486,0.929840145917054
346.4,0.870734138202492,0.929881665770802
346.6,0.870786236592523,0.929922945829994
346.8,0.870827811584965,0.929960628901383
347,0.870873189512594,0.929993961309284
347.2,0.870928511075672,0.930027247533524
347.4,0.870983769708933,0.930060436852154
347.6,0.871038965492751,0.930093475152289
347.8,0.871094489552361,0.930132462789317
348,0.871149969434062,0.930182622446825
348.2,0.871198031151729,0.930225965441902
348.4,0.871245184679417,0.930261169783034
348.6,0.871292282535264,0.930296327996176
348.8,0.871339324806374,0.93033125834564
349,0.871392268187557,0.930366001231651
349.2,0.871443394972747,0.930400695651335
349.4,0.871488618037766,0.930435344282798
349.6,0.871538901298058,0.93047426447813
349.8,0.871594043977232,0.93051751278237
350,0.871649136684219,0.930560720472149
350.2,0.871704179476766,0.930603887573542
350.4,0.871758365259967,0.930647014112472
350.6,0.871806899978514,0.930690100114709
350.8,0.871855424530528,0.930733145605875
351,0.871903914118237,0.930776150611441
351.2,0.871952362590119,0.93081911515673
351.4,0.872000769997875,0.930860989541031
351.6,0.872049136393091,0.930902085486545
351.8,0.87209745335331,0.930939521775306
352,0.87214266387894,0.93097690651432
352.2,0.87218782973747,0.931014239783922
352.4,0.87223295098794,0.931051521664337
352.6,0.872278027689234,0.931088752235673
352.8,0.872323059900083,0.931125931577928
353,0.872368047679067,0.931163059770984
353.2,0.872412991084609,0.931200136894612
353.4,0.872457890174986,0.931238902212527
353.6,0.872502745008319,0.931288030226279
353.8,0.872547643416057,0.931337100772543
354,0.872592696631496,0.931377599892527
354.2,0.872637705584963,0.931409890640399
354.4,0.87268267033376,0.931442145931087
354.6,0.872727590935044,0.931474365817798
354.8,0.872778110199956,0.931515762415493
355,0.872834343865372,0.931565361211107
355.2,0.872890517839533,0.931614915043539
355.4,0.872946632196908,0.931664423944587
355.6,0.87300268701183,0.931713887945892
355.8,0.873055570705396,0.931763307078928
356,0.873101419279435,0.931812681375005
356.2,0.873147220943422,0.931852758198197
356.4,0.87319297573713,0.931891901413191
356.6,0.873238683700215,0.931930695692702
356.8,0.873284344872221,0.931969440709079
357,0.873329959292576,0.932008136540295
357.2,0.873375527000593,0.932046783264182
357.4,0.873421048035474,0.932081835027314
357.6,0.873470664979645,0.932116401920418
357.8,0.873522814247578,0.932150933721346
358,0.873574914048534,0.932196029701941
358.2,0.873617052555667,0.932239815929039
358.4,0.873658412378843,0.932273796550759
358.6,0.873699733796085,0.932306875739276
358.8,0.873741022248038,0.932339914501951
359,0.873786195076805,0.932372912900241
359.2,0.873827080783475,0.932405870995445
359.4,0.87387181784975,0.932438788848698
359.6,0.87391655185535,0.93247166652098
359.8,0.873961244937053,0.932504504073109
360,0.874005892125312,0.932537301565746
360.2,0.874050493457888,0.932585179432025
360.4,0.874095048972441,0.932634242743855
360.6,0.874139558706523,0.932683250831845
360.8,0.874180663543365,0.932732203743575
361,0.874218475217671,0.932773836766866
361.2,0.8742562462822,0.932810085842492
361.4,0.874303144634133,0.932843687242107
361.6,0.8743518294311,0.932877214784918
361.8,0.874400778341691,0.932910675113937
362,0.874444114078292,0.932944098063987
362.2,0.874489932776076,0.932977483687382
362.4,0.874539365614638,0.933010832036316
362.6,0.874583439170155,0.933044143162864
362.8,0.874627467339404,0.933077417118981
363,0.874671450158416,0.933110653956502
363.2,0.874715387663132,0.933143853727144
363.4,0.874755565922742,0.933176998955966
363.6,0.874794880543387,0.933210498407116
363.8,0.874834346015977,0.933254843056643
364,0.874873773865865,0.933287899133743
364.2,0.874921954190995,0.933317835551676
364.4,0.874971051654584,0.933347660358423
364.6,0.875020230153994,0.933377451497174
364.8,0.875069153202943,0.933408123652091
365,0.875109899087032,0.933440992128801
365.2,0.875153203887769,0.933473824049388
365.4,0.875196463975122,0.933506619464291
365.6,0.875239679383979,0.933539378423839
365.8,0.875282850149145,0.933572100978246
366,0.875325976305336,0.933604787177614
366.2,0.875369057887184,0.933637437071931
366.4,0.875412253963975,0.933677160120499
366.6,0.875455426535807,0.933718107458622
366.8,0.875498554424803,0.933759008931169
367,0.875541637665223,0.933799864591652
367.2,0.87558467629125,0.933840674493484
367.4,0.875627782046329,0.933881438689994
367.6,0.875671004106621,0.93391642251547
367.8,0.875714181656721,0.933950109200527
368,0.875755743914615,0.93398375372669
368.2,0.875794896503373,0.934017356160771
368.4,0.875834008525011,0.934050916569472
368.6,0.87587308001297,0.934084435019389
368.8,0.875912111000598,0.934117911577003
369,0.875960253847469,0.93415134630869
369.2,0.876010886188303,0.934184739280715
369.4,0.876057309963514,0.934218082844007
369.6,0.876100044308828,0.934251161797315
369.8,0.876142734023031,0.93428420542026
370,0.876185379140291,0.93431721375287
370.2,0.876230612278697,0.93435018683509
370.4,0.876279336708765,0.934383124706783
370.6,0.876328007345699,0.934416027407731
370.8,0.876376624267435,0.93444889497763
371,0.876425187551777,0.934481727456098
371.2,0.876473697276402,0.93451452488267
371.4,0.876522153518854,0.934547287296801
371.6,0.876570556356548,0.934580014737865
371.8,0.876618905866771,0.934612707245156
372,0.876667202126677,0.934645364857886
372.2,0.876715445213294,0.934677943825118
372.4,0.876763635203519,0.934707730146689
372.6,0.876811772174119,0.934736473946883
372.8,0.876856394578747,0.93476519104299
373,0.876897924425598,0.934793881461094
373.2,0.876939445390091,0.934822545227209
373.4,0.876980925345861,0.934851182367276
373.6,0.877022364345394,0.934879792907167
373.8,0.877063983366574,0.9349155614213
374,0.877105664218896,0.934956703962656
374.2,0.877147304411358,0.934997801171656
374.4,0.87718919014729,0.935034548600997
374.6,0.877247414550538,0.935066756117099
374.8,0.877305600104068,0.935098929279422
375,0.877363746776873,0.935131068126016
375.2,0.877409271064155,0.935163172694862
375.4,0.877444394996043,0.935195243023865
375.6,0.877479473072076,0.935227279150855
375.8,0.877514505363306,0.935263880525969
376,0.877549491940677,0.935296220862303
376.2,0.877584432875029,0.935328300450734
376.4,0.877619328237094,0.93536407706777
376.6,0.877654248425746,0.935399965869526
376.8,0.877689166393193,0.93543581464013
377,0.877731997149437,0.935468304860547
377.2,0.877776927322776,0.935498456602297
377.4,0.877821901870015,0.935528565913398
377.6,0.87786683294886,0.935558643584057
377.8,0.877911720601564,0.935588689649077
378,0.877956564870314,0.935627367099313
378.2,0.878001365797225,0.935658608248724
378.4,0.878046123424337,0.935696298714309
378.6,0.87809085316691,0.935735693825627
378.8,0.878135812888368,0.935774906173753
379,0.878180729363287,0.935814036648324
379.2,0.878225602632632,0.935852974823117
379.4,0.878270432737298,0.935884436915197
379.6,0.878315219718115,0.935910224935396
379.8,0.878359963615846,0.935935844194515
380,0.878406414533285,0.935962233394995
380.2,0.878457764498904,0.935997626937416
380.4,0.878508942144004,0.936032981846388
380.6,0.878544225979555,0.936068298152373
380.8,0.878582215472766,0.936102289233665
381,0.878626292133548,0.936139042959365
381.2,0.87867032609326,0.936174510685625
381.4,0.878714317393171,0.936216955484444
381.6,0.878758519812738,0.936259786502656
381.8,0.878802709308477,0.936299565661474
382,0.878846856329287,0.936339296684454
382.2,0.878890960915092,0.936378744827813
382.4,0.878935023105759,0.936418023568055
382.6,0.878979042941088,0.936448858350412
382.8,0.87902302046082,0.93647963408324
383,0.879066955704632,0.93651026571225
383.2,0.879110848712141,0.93654085672088
383.4,0.879154789796979,0.936571412862693
383.6,0.879210039048514,0.936604730265016
383.8,0.879271633440506,0.936643664713132
384,0.879310881511708,0.936682557456241
384.2,0.879350130810865,0.936721408538772
384.4,0.879389510553753,0.936760218005094
384.6,0.879434566275682,0.936798985899504
384.8,0.879485915877974,0.936837712266238
385,0.879537284679275,0.936876370250261
385.2,0.879588718486308,0.936905470566806
385.4,0.8796271674581,0.936934495269679
385.6,0.879664284970821,0.9369634893677
385.8,0.879701367007134,0.936994533314411
386,0.879738413589039,0.937034069470562
386.2,0.879781682653639,0.937073563283997
386.4,0.879826810803011,0.937113014800776
386.6,0.879871936169828,0.937151207886768
386.8,0.879917153757401,0.937185387394644
387,0.879962335998806,0.937219528952139
387.2,0.880007482908834,0.937253632604296
387.4,0.880052594502248,0.937287698396083
387.6,0.880097670793777,0.937321726372395
387.8,0.88014179407021,0.937355498836278
388,0.880176456426283,0.937389188412357
388.2,0.880211080065788,0.937422840436395
388.4,0.880245666407815,0.93745645495349
388.6,0.880283238273493,0.937490032008668
388.8,0.880330015576132,0.937523442968942
389,0.880376787649076,0.937552120933913
389.2,0.880423524017403,0.93758076237565
389.4,0.880470224695876,0.93760936735844
389.6,0.880516889699219,0.937637935946439
389.8,0.880563519042122,0.937666468203674
390,0.880610112739238,0.937694964194044
390.2,0.88065674228622,0.937726551385354
390.4,0.880691549720913,0.937760149200253
390.6,0.88072583287491,0.937793709587105
390.8,0.880766604516573,0.937827232574444
391,0.880814646543019,0.937860718190778
391.2,0.880862740620039,0.937894166464583
391.4,0.880902223808973,0.937927577424299
391.6,0.880944511241137,0.937960951098339
391.8,0.880991136763243,0.937994287515085
392,0.881037757185203,0.938027586702886
392.2,0.881084562746215,0.938060848690063
392.4,0.881131329052403,0.938094073504909
392.6,0.881178056119387,0.938127261175684
392.8,0.881224743962778,0.938160411730623
393,0.88126526303564,0.938193525197928
393.2,0.881304076646656,0.938226601605778
393.4,0.881342852964214,0.938259640982322
393.6,0.881381592011135,0.93829264335568
393.8,0.881420293810222,0.938325608753946
394,0.881458958384254,0.938358537205189
394.2,0.881491408106232,0.938391428737452
394.4,0.881521499497025,0.938424283378747
394.6,0.881556135343262,0.938457101157066
394.8,0.881604864822629,0.938489882100374
395,0.881651723674493,0.938522626236612
395.2,0.881690165375465,0.938559742448155
395.4,0.881728570010294,0.93859803048154
395.6,0.881766937601607,0.938636272528199
395.8,0.881805278897472,0.938674468630703
396,0.88184236155581,0.9387110502647
396.2,0.88188194240146,0.938743464227023
396.4,0.881920037983657,0.938775693977678
396.6,0.881958220696212,0.93880788795499
396.8,0.881996366500667,0.938840046201017
397,0.882036024568889,0.938870542853533
397.2,0.882076919579605,0.938900861465085
397.4,0.882117774971649,0.938931143971349
397.6,0.882158590781221,0.938961301194901
397.8,0.882199367044485,0.938988958347864
398,0.88224010379756,0.939020596828695
398.2,0.882280801076529,0.939051656180058
398.4,0.882321471032943,0.93908179983925
398.6,0.882362197478841,0.93911190770092
398.8,0.882402635270783,0.939141979819487
399,0.882435259417221,0.939172016249278
399.2,0.88247622878291,0.939202017044525
399.4,0.882522520617147,0.939233728257893
399.6,0.882566538627145,0.939265646535344
399.8,0.882614727927941,0.939297515625056
400,0.882660725752353,0.939329348599089
400.2,0.882706653338717,0.939361559050984
400.4,0.882752539550617,0.939396848105888
400.6,0.882798589164524,0.9394320952526
400.8,0.882839106861362,0.939467300541844
401,0.88287903630303,0.939502464024272
401.2,0.882924174193079,0.939537585750466
401.4,0.882973361424485,0.939571031861492
